yr,mo,dy,dia,mes,year,st,mag,inj,fat,slat,slon,elat,elon,len,wid
1995,5,18,18,5,1995,TN,0,0,0,3565,-884,0,0,5,10
1995,5,18,18,5,1995,TN,0,0,0,3525,-8767,0,0,5,10
1995,5,18,18,5,1995,TN,0,4,0,3575,-8665,3575,-8655,80,73
1995,5,18,18,5,1995,TN,0,0,0,3585,-858,3582,-858,20,23
1995,5,18,18,5,1995,TN,0,1,0,3533,-872,3533,-8713,30,50
1995,5,18,18,5,1995,TN,0,0,0,3642,-872,0,0,5,10
1995,5,18,18,5,1995,TN,0,0,0,3642,-8698,0,0,5,10
1995,5,18,18,5,1995,TN,0,0,0,3548,-8608,0,0,10,20
1995,5,18,18,5,1995,TN,0,0,0,3603,-8442,0,0,5,23
1995,5,18,18,5,1995,TN,0,0,0,3567,-8537,0,0,1,10
1995,5,18,18,5,1995,TN,0,0,0,3577,-842,0,0,10,20
1995,5,18,18,5,1995,TN,1,0,0,3612,-8722,0,0,10,50
1995,5,18,18,5,1995,TN,1,0,0,3647,-8618,0,0,10,23
1995,5,18,18,5,1995,TN,1,0,0,3637,-867,365,-8663,30,23
1995,5,18,18,5,1995,TN,1,1,0,3548,-8647,3545,-8618,160,50
1995,5,18,18,5,1995,TN,1,0,0,3597,-8498,0,0,20,23
1995,5,18,18,5,1995,TN,1,0,0,3597,-8393,0,0,20,23
1995,5,18,18,5,1995,TN,2,28,0,363,-8672,364,-8645,150,73
1995,5,18,18,5,1995,TN,2,0,0,3643,-8947,3655,-8918,240,150
1995,5,18,18,5,1995,TN,3,20,0,358,-852,3595,-8503,90,100
1995,5,18,18,5,1995,TN,4,32,3,350,-8748,3535,-8717,290,1000
1995,5,18,18,5,1995,TX,0,0,0,3088,-9625,0,0,10,100
1995,5,18,18,5,1995,TX,0,0,0,3005,-950,0,0,10,50
1995,5,18,18,5,1995,TX,0,0,0,3005,-9493,0,0,10,73
1995,5,18,18,5,1995,TX,0,0,0,301,-9465,0,0,2,20
1995,5,18,18,5,1995,TX,1,12,0,3007,-948,3013,-9472,65,500
1995,5,19,19,5,1995,CO,0,0,0,3987,-10458,0,0,1,10
1995,5,19,19,5,1995,MS,1,0,0,3077,-8953,0,0,3,23
1995,5,19,19,5,1995,NC,1,1,0,3495,-7927,3495,-7922,60,50
1995,5,21,21,5,1995,NE,0,0,0,4072,-10138,0,0,5,10
1995,5,21,21,5,1995,NE,2,0,0,4087,-10152,4082,-10145,50,1000
1995,5,21,21,5,1995,SD,0,0,0,4523,-9995,0,0,1,10
1995,5,21,21,5,1995,SD,0,0,0,4538,-9873,0,0,1,10
1995,5,22,22,5,1995,KS,0,0,0,3888,-9988,0,0,5,50
1995,5,22,22,5,1995,KS,0,0,0,3813,-9945,0,0,2,50
1995,5,22,22,5,1995,KS,0,0,0,381,-9975,0,0,2,50
1995,5,22,22,5,1995,KS,0,0,0,3778,-9802,0,0,1,20
1995,5,22,22,5,1995,KS,0,0,0,379,-9818,0,0,1,20
1995,5,22,22,5,1995,KS,0,0,0,3718,-10133,0,0,2,50
1995,5,22,22,5,1995,KS,0,0,0,3715,-10123,0,0,2,30
1995,5,22,22,5,1995,KS,0,0,0,3773,-9882,0,0,5,50
1995,5,22,22,5,1995,KS,0,0,0,3715,-10123,0,0,5,50
1995,5,22,22,5,1995,KS,0,0,0,3792,-9752,0,0,1,20
1995,5,22,22,5,1995,KS,0,0,0,3792,-9752,0,0,1,20
1995,5,22,22,5,1995,KS,1,0,0,3875,-9938,0,0,15,100
1995,5,22,22,5,1995,KS,1,0,0,3707,-10103,0,0,25,100
1995,5,22,22,5,1995,KS,1,0,0,3782,-9875,0,0,10,50
1995,5,22,22,5,1995,KS,2,0,0,371,-10108,3707,-10102,35,200
1995,5,22,22,5,1995,OK,0,0,0,3523,-9998,0,0,1,30
1995,5,22,22,5,1995,TX,0,0,0,3548,-1012,0,0,5,23
1995,5,22,22,5,1995,TX,0,0,0,3545,-10033,0,0,10,50
1995,5,22,22,5,1995,TX,0,0,0,3523,-10032,0,0,3,23
1995,5,22,22,5,1995,TX,0,0,0,3522,-10008,0,0,10,73
1995,5,22,22,5,1995,TX,1,0,0,3592,-10133,0,0,20,200
1995,5,23,23,5,1995,TX,0,0,0,3315,-10022,0,0,1,20
1995,5,23,23,5,1995,TX,1,0,0,2937,-1009,0,0,1,10
1995,5,24,24,5,1995,OH,1,0,0,4137,-8127,4135,-8115,80,100
1995,5,24,24,5,1995,OK,0,0,0,3495,-9578,0,0,1,30
1995,5,24,24,5,1995,PA,0,0,0,4173,-8015,0,0,10,20
1995,5,25,25,5,1995,DE,0,0,0,3955,-7575,0,0,2,17
1995,5,25,25,5,1995,TX,1,0,0,3007,-10218,0,0,4,50
1995,5,25,25,5,1995,WY,0,0,0,4167,-1082,0,0,5,50
1995,5,25,25,5,1995,WY,0,0,0,420,-10725,0,0,5,40
1995,5,26,26,5,1995,CO,0,0,0,3815,-10265,0,0,5,50
1995,5,26,26,5,1995,CO,0,0,0,3807,-10322,0,0,10,100
1995,5,26,26,5,1995,ID,0,0,0,4333,-11427,0,0,1,10
1995,5,26,26,5,1995,NM,1,0,0,3285,-10355,0,0,25,100
1995,5,26,26,5,1995,OK,0,0,0,3625,-9472,0,0,1,30
1995,5,26,26,5,1995,TX,0,0,0,3455,-10238,0,0,1,20
1995,5,26,26,5,1995,TX,0,0,0,3188,-1038,0,0,10,50
1995,5,26,26,5,1995,TX,0,0,0,3097,-10373,0,0,10,50
1995,5,26,26,5,1995,TX,0,0,0,3485,-10148,0,0,10,100
1995,5,26,26,5,1995,TX,0,0,0,3403,-9863,3408,-9858,40,30
1995,5,26,26,5,1995,TX,0,0,0,341,-9863,0,0,20,30
1995,5,27,27,5,1995,IA,0,0,0,4082,-9288,0,0,2,23
1995,5,27,27,5,1995,IA,1,0,0,4205,-9515,0,0,25,50
1995,5,27,27,5,1995,IA,1,0,0,4242,-9428,4247,-9423,40,40
1995,5,27,27,5,1995,IA,1,0,0,406,-9417,4065,-9412,55,40
1995,5,27,27,5,1995,IA,2,0,0,4187,-9482,4215,-947,225,100
1995,5,27,27,5,1995,IA,4,0,0,4207,-949,4258,-9483,360,400
1995,5,27,27,5,1995,IA,4,2,0,4107,-9442,4177,-9415,570,500
1995,5,27,27,5,1995,IA,4,1,0,4178,-9465,422,-9448,300,250
1995,5,27,27,5,1995,IL,0,0,0,410,-9075,0,0,1,50
1995,5,27,27,5,1995,IL,0,0,0,3983,-9057,0,0,1,10
1995,5,27,27,5,1995,IL,0,0,0,4112,-8997,0,0,1,10
1995,5,27,27,5,1995,IL,0,0,0,4117,-9005,0,0,1,50
1995,5,27,27,5,1995,IL,0,0,0,4135,-8973,0,0,5,50
1995,5,27,27,5,1995,IL,0,0,0,4083,-8988,0,0,1,10
1995,5,27,27,5,1995,IL,0,0,0,3987,-8915,0,0,1,10
1995,5,27,27,5,1995,IL,0,0,0,4175,-8993,0,0,1,50
1995,5,27,27,5,1995,IL,1,0,0,3943,-904,3953,-9033,80,120
1995,5,27,27,5,1995,IN,0,0,0,3865,-8627,0,0,5,100
1995,5,27,27,5,1995,MO,0,0,0,3897,-9407,3903,-9397,40,30
1995,5,27,27,5,1995,MO,0,0,0,3912,-9378,3918,-9372,45,40
1995,5,27,27,5,1995,MO,0,0,0,3755,-9368,0,0,1,50
1995,5,27,27,5,1995,MO,0,0,0,4033,-9428,0,0,2,20
1995,5,27,27,5,1995,MO,0,0,0,4047,-941,0,0,2,20
1995,5,27,27,5,1995,MO,1,0,0,372,-9308,3718,-9312,40,400
1995,5,27,27,5,1995,MO,3,0,0,4057,-940,4093,-9368,304,150
1995,5,27,27,5,1995,NE,0,0,0,4217,-9722,0,0,1,10
1995,5,27,27,5,1995,NE,0,0,0,4242,-970,0,0,5,10
1995,5,27,27,5,1995,NE,0,0,0,4228,-9655,0,0,1,10
1995,5,27,27,5,1995,TX,0,0,0,2752,-974,0,0,1,23
1995,5,28,28,5,1995,MI,1,0,0,4307,-827,0,0,6,100
1995,5,28,28,5,1995,MI,2,0,0,4457,-8413,0,0,10,880
1995,5,28,28,5,1995,OH,1,0,0,4103,-8173,0,0,7,150
1995,5,28,28,5,1995,OH,1,0,0,411,-8163,0,0,10,100
1995,5,28,28,5,1995,OH,2,0,0,4147,-8107,0,0,7,60
1995,5,28,28,5,1995,TX,0,0,0,3135,-10027,0,0,2,30
1995,5,29,29,5,1995,CT,1,0,0,4147,-7325,0,0,20,73
1995,5,29,29,5,1995,MA,4,24,3,422,-7343,4217,-7317,115,300
1995,5,29,29,5,1995,NJ,1,0,0,4012,-7463,0,0,8,50
1995,5,29,29,5,1995,NY,0,0,0,415,-7415,0,0,5,50
1995,5,29,29,5,1995,NY,2,5,0,422,-7378,422,-7352,150,300
1995,5,29,29,5,1995,PA,1,0,0,4023,-7622,0,0,10,20
1995,5,29,29,5,1995,PA,1,0,0,4045,-755,0,0,5,50
1995,5,29,29,5,1995,PA,1,0,0,4012,-7533,0,0,15,50
1995,5,29,29,5,1995,PA,2,1,0,400,-7642,0,0,25,100
1995,5,30,30,5,1995,OK,0,0,0,3668,-10158,0,0,5,50
1995,5,30,30,5,1995,OR,0,0,0,4223,-12177,0,0,1,10
1995,5,30,30,5,1995,TX,0,0,0,3535,-1009,0,0,20,200
1995,5,31,31,5,1995,TX,0,0,0,3428,-1023,0,0,2,20
1995,5,31,31,5,1995,TX,0,0,0,3532,-10095,0,0,1,23
1995,5,31,31,5,1995,TX,0,0,0,3248,-10013,0,0,1,10
1995,5,31,31,5,1995,TX,0,0,0,3242,-1004,0,0,2,20
1995,5,31,31,5,1995,TX,0,0,0,3222,-10002,0,0,1,10
1995,5,31,31,5,1995,TX,0,0,0,3175,-10007,0,0,60,50
1995,5,31,31,5,1995,TX,0,0,0,3152,-10043,0,0,1,10
1995,5,31,31,5,1995,TX,0,0,0,3152,-997,0,0,1,10
1995,5,31,31,5,1995,TX,0,0,0,3155,-10008,0,0,1,10
1995,5,31,31,5,1995,TX,0,0,0,3113,-9935,0,0,1,10
1995,5,31,31,5,1995,TX,1,0,0,3263,-10075,0,0,5,50
1995,5,31,31,5,1995,TX,1,0,0,3188,-10028,3177,-10028,80,50
1995,6,2,2,6,1995,CO,0,0,0,3825,-10312,0,0,1,10
1995,6,2,2,6,1995,IA,0,0,0,4115,-9222,0,0,1,10
1995,6,2,2,6,1995,IL,0,0,0,416,-882,0,0,1,10
1995,6,2,2,6,1995,NM,0,0,0,3518,-10305,0,0,1,23
1995,6,2,2,6,1995,NM,0,0,0,3583,-10345,0,0,1,23
1995,6,2,2,6,1995,NM,1,0,0,3565,-10305,3572,-1029,110,150
1995,6,2,2,6,1995,TX,0,0,0,3422,-10208,0,0,2,20
1995,6,2,2,6,1995,TX,0,0,0,343,-10192,0,0,2,20
1995,6,2,2,6,1995,TX,0,0,0,343,-10187,0,0,2,20
1995,6,2,2,6,1995,TX,0,0,0,3467,-10232,0,0,5,73
1995,6,2,2,6,1995,TX,0,0,0,346,-1021,0,0,10,100
1995,6,2,2,6,1995,TX,0,0,0,3458,-10177,0,0,2,50
1995,6,2,2,6,1995,TX,0,0,0,3295,-10288,0,0,2,20
1995,6,2,2,6,1995,TX,1,0,0,3438,-10202,0,0,10,200
1995,6,2,2,6,1995,TX,1,0,0,3462,-10187,3463,-10163,110,150
1995,6,2,2,6,1995,TX,2,3,0,345,-10232,3457,-10228,60,100
1995,6,2,2,6,1995,TX,3,12,0,346,-10278,3473,-10273,100,500
1995,6,2,2,6,1995,WY,0,0,0,4278,-10652,0,0,1,10
1995,6,3,3,6,1995,CO,0,0,0,4005,-10482,0,0,1,10
1995,6,3,3,6,1995,CO,0,0,0,3785,-10362,0,0,1,10
1995,6,3,3,6,1995,CO,0,0,0,398,-1043,0,0,5,200
1995,6,3,3,6,1995,OK,0,0,0,3458,-9918,0,0,1,30
1995,6,3,3,6,1995,OK,0,0,0,3432,-9908,0,0,1,30
1995,6,3,3,6,1995,OK,0,0,0,3442,-9902,0,0,1,30
1995,6,3,3,6,1995,OK,1,0,0,3467,-994,0,0,1,30
1995,6,3,3,6,1995,OK,1,0,0,3543,-9792,3548,-9785,50,200
1995,6,3,3,6,1995,TX,0,0,0,346,-10063,0,0,10,50
1995,6,3,3,6,1995,TX,0,0,0,3455,-10042,0,0,10,50
1995,6,3,3,6,1995,TX,0,0,0,3455,-10042,3458,-10032,30,100
1995,6,3,3,6,1995,TX,0,0,0,3458,-10038,0,0,5,73
1995,6,3,3,6,1995,TX,0,0,0,346,-10038,0,0,2,50
1995,6,3,3,6,1995,TX,0,0,0,3447,-1002,0,0,10,100
1995,6,3,3,6,1995,TX,0,0,0,3433,-10017,0,0,5,100
1995,6,3,3,6,1995,TX,0,0,0,3457,-9988,346,-9988,2,23
1995,6,3,3,6,1995,TX,0,0,0,3437,-10113,0,0,10,73
1995,6,3,3,6,1995,TX,1,0,0,3458,-10038,0,0,10,100
1995,6,3,3,6,1995,TX,1,1,0,3442,-10022,0,0,5,200
1995,6,4,4,6,1995,FL,1,0,0,279,-8162,2813,-8165,160,50
1995,6,4,4,6,1995,NE,0,0,0,4043,-957,0,0,1,10
1995,6,4,4,6,1995,TX,0,0,0,3353,-10228,0,0,2,20
1995,6,4,4,6,1995,TX,0,0,0,3438,-10235,0,0,1,10
1995,6,4,4,6,1995,TX,0,0,0,3438,-10235,0,0,1,10
1995,6,4,4,6,1995,TX,0,0,0,3438,-10235,0,0,1,10
1995,6,4,4,6,1995,TX,0,0,0,3438,-10235,0,0,1,10
1995,6,4,4,6,1995,TX,0,0,0,3438,-10235,0,0,1,10
1995,6,4,4,6,1995,TX,0,0,0,3432,-1023,0,0,5,50
1995,6,4,4,6,1995,TX,0,0,0,3292,-10222,0,0,2,40
1995,6,4,4,6,1995,TX,1,0,0,3453,-10235,0,0,20,50
1995,6,4,4,6,1995,TX,1,0,0,3438,-10235,3438,-1023,30,100
1995,6,4,4,6,1995,TX,1,0,0,3268,-1021,0,0,20,110
1995,6,5,5,6,1995,FL,0,0,0,3028,-8138,3033,-814,30,10
1995,6,5,5,6,1995,FL,1,0,0,3073,-8153,3073,-8155,40,13
1995,6,5,5,6,1995,GA,1,0,0,3073,-8155,0,0,1,10
1995,6,5,5,6,1995,GA,1,0,0,3118,-815,0,0,7,33
1995,6,5,5,6,1995,IA,0,0,0,4212,-9367,4218,-9372,50,20
1995,6,5,5,6,1995,ID,0,0,0,443,-11228,0,0,1,10
1995,6,5,5,6,1995,ID,0,0,0,4323,-11435,0,0,1,10
1995,6,5,5,6,1995,NV,0,0,0,3942,-11922,0,0,5,300
1995,6,5,5,6,1995,OK,0,0,0,363,-9797,0,0,1,23
1995,6,5,5,6,1995,OK,0,0,0,3628,-9797,0,0,1,23
1995,6,5,5,6,1995,SC,1,0,0,3222,-8075,3222,-8068,30,40
1995,6,5,5,6,1995,TX,0,0,0,3428,-10138,0,0,2,20
1995,6,5,5,6,1995,TX,0,0,0,3423,-10128,0,0,3,20
1995,6,5,5,6,1995,TX,0,0,0,3378,-10098,0,0,2,20
1995,6,5,5,6,1995,TX,0,0,0,3368,-1009,0,0,2,20
1995,6,5,5,6,1995,TX,0,0,0,3332,-9975,0,0,1,10
1995,6,5,5,6,1995,TX,0,0,0,3333,-999,0,0,1,10
1995,6,5,5,6,1995,TX,0,0,0,3325,-10012,0,0,2,20
1995,6,5,5,6,1995,TX,0,0,0,332,-10063,0,0,2,20
1995,6,5,5,6,1995,TX,2,0,0,3402,-10118,3383,-10108,130,350
1995,6,6,6,6,1995,CO,0,0,0,4038,-1044,0,0,1,10
1995,6,6,6,6,1995,CO,0,0,0,3973,-10517,0,0,1,10
1995,6,6,6,6,1995,CO,0,0,0,4042,-10425,0,0,1,23
1995,6,6,6,6,1995,CO,0,0,0,3985,-10503,0,0,1,10
1995,6,6,6,6,1995,CO,0,0,0,4052,-10247,0,0,1,10
1995,6,6,6,6,1995,IA,0,0,0,4327,-9373,0,0,1,13
1995,6,6,6,6,1995,IA,0,0,0,4252,-9325,0,0,2,10
1995,6,6,6,6,1995,IA,1,0,0,432,-934,4315,-9327,35,40
1995,6,6,6,6,1995,MT,0,0,0,4815,-10663,0,0,1,10
1995,6,6,6,6,1995,TN,0,0,0,3608,-8877,0,0,5,10
1995,6,7,7,6,1995,CO,0,0,0,4023,-10447,0,0,1,10
1995,6,7,7,6,1995,CO,0,0,0,401,-10458,0,0,1,10
1995,6,7,7,6,1995,CO,0,0,0,4035,-10443,0,0,1,10
1995,6,7,7,6,1995,CO,0,0,0,4038,-10425,0,0,1,10
1995,6,7,7,6,1995,CO,0,0,0,4043,-10425,0,0,1,10
1995,6,7,7,6,1995,CO,0,0,0,4043,-10425,0,0,1,10
1995,6,7,7,6,1995,CO,0,0,0,382,-1038,0,0,1,10
1995,6,7,7,6,1995,CO,0,0,0,3828,-10295,0,0,1,10
1995,6,7,7,6,1995,CO,0,0,0,3837,-10305,0,0,1,10
1995,6,7,7,6,1995,CO,0,0,0,3838,-10277,0,0,1,10
1995,6,7,7,6,1995,CO,0,0,0,4048,-1034,0,0,1,10
1995,6,7,7,6,1995,CO,1,0,0,3937,-10247,0,0,1,50
1995,6,7,7,6,1995,IN,1,10,0,4107,-8622,0,0,5,20
1995,6,7,7,6,1995,IN,1,3,0,413,-8612,4128,-8605,40,30
1995,6,7,7,6,1995,KS,1,0,0,3865,-9618,0,0,20,80
1995,6,7,7,6,1995,KS,2,1,0,3858,-9667,0,0,5,70
1995,6,7,7,6,1995,MO,0,0,0,3733,-9122,0,0,5,150
1995,6,7,7,6,1995,MO,0,0,0,3693,-9067,0,0,15,300
1995,6,7,7,6,1995,MO,0,0,0,3667,-9062,0,0,5,250
1995,6,7,7,6,1995,OH,1,0,0,403,-839,0,0,1,20
1995,6,7,7,6,1995,OK,0,0,0,3658,-9895,0,0,1,23
1995,6,7,7,6,1995,OK,1,0,0,3647,-992,0,0,2,50
1995,6,8,8,6,1995,AR,0,0,0,3587,-9417,0,0,1,30
1995,6,8,8,6,1995,ID,0,0,0,436,-11187,0,0,1,10
1995,6,8,8,6,1995,KS,0,0,0,385,-1017,0,0,1,20
1995,6,8,8,6,1995,MO,0,0,0,3825,-9338,0,0,10,50
1995,6,8,8,6,1995,MO,0,0,0,3668,-9312,0,0,1,100
1995,6,8,8,6,1995,MO,0,0,0,3722,-9035,0,0,5,50
1995,6,8,8,6,1995,MO,1,3,0,3655,-9393,3655,-9375,120,250
1995,6,8,8,6,1995,NC,0,0,0,3642,-7897,0,0,10,33
1995,6,8,8,6,1995,OK,0,0,0,3632,-9987,0,0,1,30
1995,6,8,8,6,1995,OK,1,1,0,368,-9948,0,0,2,30
1995,6,8,8,6,1995,OK,2,0,0,3577,-9998,3582,-9983,50,300
1995,6,8,8,6,1995,TX,0,0,0,3542,-10103,0,0,1,50
1995,6,8,8,6,1995,TX,0,0,0,3553,-10093,0,0,3,100
1995,6,8,8,6,1995,TX,0,0,0,3607,-1008,0,0,10,73
1995,6,8,8,6,1995,TX,0,0,0,3487,-10098,0,0,20,100
1995,6,8,8,6,1995,TX,0,0,0,3522,-10077,0,0,20,100
1995,6,8,8,6,1995,TX,0,0,0,352,-10065,0,0,10,50
1995,6,8,8,6,1995,TX,0,0,0,3597,-10047,3603,-10038,40,150
1995,6,8,8,6,1995,TX,0,0,0,3602,-10073,0,0,5,50
1995,6,8,8,6,1995,TX,0,0,0,3525,-1006,0,0,1,10
1995,6,8,8,6,1995,TX,0,0,0,3525,-1006,0,0,1,10
1995,6,8,8,6,1995,TX,1,0,0,3582,-10078,3587,-10063,30,200
1995,6,8,8,6,1995,TX,1,0,0,356,-10093,0,0,20,250
1995,6,8,8,6,1995,TX,1,0,0,357,-1008,3578,-10063,100,250
1995,6,8,8,6,1995,TX,2,0,0,3555,-10093,3563,-10085,60,40
1995,6,8,8,6,1995,TX,2,0,0,3505,-10083,351,-10077,100,500
1995,6,8,8,6,1995,TX,2,0,0,3518,-10065,3523,-10062,40,200
1995,6,8,8,6,1995,TX,2,0,0,3512,-10075,352,-1007,90,400
1995,6,8,8,6,1995,TX,4,7,0,355,-10102,3553,-10097,30,200
1995,6,8,8,6,1995,TX,4,0,0,3525,-1006,3555,-10038,290,600
1995,6,8,8,6,1995,TX,4,0,0,355,-10022,3568,-1001,150,2200
1995,6,9,9,6,1995,OK,0,1,0,3592,-9658,0,0,1,30
1995,6,9,9,6,1995,OK,0,0,0,3602,-9648,0,0,1,30
1995,6,9,9,6,1995,OK,0,0,0,3488,-9952,0,0,1,20
1995,6,9,9,6,1995,OK,0,0,0,349,-9938,0,0,1,23
1995,6,9,9,6,1995,OK,0,0,0,3488,-9938,0,0,1,30
1995,6,9,9,6,1995,OK,0,0,0,3485,-9938,0,0,1,50
1995,6,9,9,6,1995,OK,0,0,0,349,-9932,0,0,1,23
1995,6,9,9,6,1995,OK,0,0,0,3492,-9927,0,0,7,100
1995,6,9,9,6,1995,OK,0,0,0,3497,-9888,0,0,1,23
1995,6,9,9,6,1995,OK,0,0,0,3418,-9873,0,0,1,30
1995,6,9,9,6,1995,OK,0,0,0,3663,-957,0,0,1,30
1995,6,9,9,6,1995,OK,0,0,0,3655,-9572,0,0,1,30
1995,6,9,9,6,1995,OK,1,0,0,3578,-9678,0,0,7,20
1995,6,9,9,6,1995,OK,2,0,0,3578,-9667,0,0,2,23
1995,6,9,9,6,1995,OK,2,0,0,3518,-9668,3523,-9665,52,300
1995,6,9,9,6,1995,TX,0,0,0,3418,-9953,0,0,1,20
1995,6,9,9,6,1995,TX,0,0,0,3415,-995,0,0,1,23
1995,6,9,9,6,1995,TX,0,0,0,3415,-995,0,0,1,30
1995,6,9,9,6,1995,TX,0,0,0,3413,-995,0,0,1,33
1995,6,9,9,6,1995,TX,0,0,0,3413,-995,0,0,1,23
1995,6,9,9,6,1995,TX,0,0,0,3415,-9945,0,0,1,100
1995,6,9,9,6,1995,TX,0,0,0,3045,-10357,0,0,1,10
1995,6,9,9,6,1995,TX,0,0,0,3037,-10328,0,0,1,10
1995,6,9,9,6,1995,TX,0,0,0,3417,-9863,0,0,1,23
1995,6,9,9,6,1995,TX,0,0,0,3403,-9878,0,0,1,23
1995,6,9,9,6,1995,TX,0,0,0,3395,-9885,0,0,1,23
1995,6,9,9,6,1995,TX,0,0,0,3407,-9857,0,0,1,23
1995,6,9,9,6,1995,TX,0,0,0,341,-985,0,0,1,23
1995,6,9,9,6,1995,TX,0,0,0,341,-9868,0,0,1,23
1995,6,9,9,6,1995,TX,0,0,0,341,-9863,0,0,1,23
1995,6,9,9,6,1995,VA,0,0,0,3755,-7887,0,0,3,30
1995,6,10,10,6,1995,FL,0,0,0,2868,-8235,0,0,1,10
1995,6,10,10,6,1995,FL,0,0,0,2872,-8212,0,0,2,10
1995,6,10,10,6,1995,FL,0,0,0,2793,-8228,0,0,1,10
1995,6,10,10,6,1995,FL,0,0,0,2697,-821,0,0,1,50
1995,6,10,10,6,1995,TX,0,0,0,3317,-10227,0,0,1,10
1995,6,10,10,6,1995,VA,1,0,0,3808,-7893,3813,-7892,35,300
1995,6,11,11,6,1995,FL,0,0,0,285,-825,0,0,2,10
1995,6,12,12,6,1995,FL,0,0,0,2988,-8132,0,0,10,10
1995,6,12,12,6,1995,NC,0,0,0,3642,-7772,3642,-7767,30,40
1995,6,12,12,6,1995,SC,1,1,0,3238,-8063,323,-8053,70,130
1995,6,15,15,6,1995,CO,0,0,0,404,-10682,0,0,1,10
1995,6,16,16,6,1995,CA,0,0,0,3393,-11802,0,0,1,10
1995,6,16,16,6,1995,MT,1,0,0,4897,-11032,0,0,1,10
1995,6,18,18,6,1995,FL,0,0,0,247,-8108,0,0,25,50
1995,6,19,19,6,1995,FL,0,0,0,2907,-8105,0,0,1,10
1995,6,20,20,6,1995,MO,0,0,0,3665,-9027,0,0,2,50
1995,6,20,20,6,1995,ND,0,0,0,4827,-10098,0,0,3,20
1995,6,20,20,6,1995,ND,0,0,0,488,-9843,0,0,1,10
1995,6,21,21,6,1995,IN,0,0,0,3973,-8515,0,0,10,100
1995,6,21,21,6,1995,MT,0,0,0,4785,-10547,0,0,1,10
1995,6,21,21,6,1995,OH,0,0,0,4078,-8077,0,0,1,13
1995,6,22,22,6,1995,CO,1,0,0,3895,-10458,0,0,20,50
1995,6,22,22,6,1995,MT,0,0,0,4747,-10432,0,0,1,10
1995,6,22,22,6,1995,MT,0,0,0,4795,-10663,0,0,1,10
1995,6,22,22,6,1995,WY,0,0,0,4412,-10602,4413,-1060,2,10
1995,6,22,22,6,1995,WY,0,0,0,4425,-10553,4425,-10543,70,10
1995,6,24,24,6,1995,KY,0,0,0,3848,-8547,0,0,5,50
1995,6,25,25,6,1995,NM,0,0,0,3287,-10375,0,0,2,40
1995,6,26,26,6,1995,CA,0,0,0,3498,-11797,0,0,20,17
1995,6,26,26,6,1995,DE,0,0,0,3873,-7568,0,0,1,10
1995,6,26,26,6,1995,FL,0,1,0,2832,-806,0,0,1,10
1995,6,26,26,6,1995,IL,0,0,0,4073,-890,0,0,1,10
1995,6,26,26,6,1995,IL,1,0,0,4108,-8868,0,0,1,10
1995,6,26,26,6,1995,TX,0,0,0,2895,-9848,0,0,1,10
1995,6,27,27,6,1995,CO,0,0,0,3767,-10615,0,0,1,10
1995,6,27,27,6,1995,IL,1,0,0,4067,-877,0,0,5,20
1995,6,27,27,6,1995,MI,1,0,0,4438,-8472,4442,-8477,30,50
1995,6,27,27,6,1995,MN,0,0,0,4493,-9453,0,0,1,10
1995,6,27,27,6,1995,NE,0,0,0,4165,-10052,4163,-10043,30,50
1995,6,27,27,6,1995,SC,0,0,0,3377,-8022,0,0,1,30
1995,6,27,27,6,1995,WY,0,0,0,4173,-1055,0,0,1,10
1995,6,28,28,6,1995,MI,0,0,0,4445,-8475,0,0,1,10
1995,6,28,28,6,1995,TX,1,0,0,3083,-9823,0,0,1,10
1995,6,28,28,6,1995,WI,0,0,0,4388,-9123,0,0,3,50
1995,6,28,28,6,1995,WY,0,0,0,4485,-10695,0,0,1,10
1995,6,28,28,6,1995,WY,0,0,0,448,-10688,0,0,1,10
1995,6,29,29,6,1995,CO,0,0,0,3748,-10615,0,0,1,10
1995,6,29,29,6,1995,NM,0,0,0,3205,-10398,0,0,3,50
1995,6,29,29,6,1995,WI,0,0,0,4433,-8767,0,0,1,10
1995,6,30,30,6,1995,CO,0,0,0,3735,-10552,0,0,1,10
1995,6,30,30,6,1995,FL,0,0,0,2547,-8052,0,0,1,10
1995,6,30,30,6,1995,GA,1,4,0,3388,-8452,0,0,1,10
1995,7,1,1,7,1995,CO,0,0,0,3717,-1041,0,0,5,10
1995,7,1,1,7,1995,KS,0,0,0,3865,-10175,0,0,1,20
1995,7,1,1,7,1995,KS,0,0,0,3853,-10175,0,0,1,20
1995,7,1,1,7,1995,KS,0,0,0,3802,-1020,0,0,1,10
1995,7,1,1,7,1995,KS,0,0,0,3837,-10163,0,0,1,20
1995,7,1,1,7,1995,NC,0,0,0,3392,-7802,0,0,1,10
1995,7,1,1,7,1995,NM,0,0,0,3297,-10455,0,0,10,40
1995,7,1,1,7,1995,NM,0,0,0,3293,-10445,0,0,3,50
1995,7,2,2,7,1995,KS,0,0,0,3718,-10148,0,0,1,10
1995,7,2,2,7,1995,KS,0,0,0,3707,-9698,0,0,20,50
1995,7,2,2,7,1995,TX,0,0,0,3262,-9983,0,0,1,10
1995,7,2,2,7,1995,TX,0,0,0,3423,-10102,0,0,1,10
1995,7,2,2,7,1995,TX,0,0,0,3548,-10138,0,0,3,50
1995,7,2,2,7,1995,TX,0,0,0,3538,-10133,0,0,5,73
1995,7,3,3,7,1995,FL,0,0,0,2607,-8023,0,0,1,10
